,T0,T1,T2,E_0
T0,-0.74,-0.86,0.37,0.27
T1,-0.0,-1.65,-0.0,-0.09
T2,-0.0,0.42,-2.02,0.0
E_0,0.01,-0.55,0.0,-2.55
