,T0,T1,T2,E_0
T0,-1.07,-0.0,-0.0,0.37
T1,-0.65,-1.9,-0.0,-0.25
T2,-0.18,0.16,-2.11,0.66
E_0,0.0,-0.15,0.0,-2.5
