,T0,T1,T2,C_2
T0,-0.95,-0.39,0.47,-1.1
T1,-0.19,-2.05,0.62,-0.13
T2,-0.44,-1.04,-2.06,0.74
C_2,-0.12,0.21,-0.76,-1.53
