,T0,T1,T2,E_3
T0,-1.02,-0.0,0.13,0.0
T1,-0.13,-1.98,-0.11,-0.01
T2,0.0,-0.04,-2.32,0.42
E_3,0.21,-0.0,0.0,-1.92
