,T0,T1,T2,C_2
T0,-0.96,-0.0,0.27,-0.62
T1,-0.06,-2.0,-0.06,0.0
T2,0.01,-0.09,-2.31,0.33
C_2,-0.35,0.0,0.0,-1.53
