,T0,T1,T2,C_1
T0,-0.99,-0.0,0.24,-0.37
T1,-0.09,-2.0,-0.06,0.04
T2,0.0,-0.02,-2.23,-0.26
C_1,-0.54,0.0,-0.01,-1.76
