,T0,T1,T2,E_0
T0,-1.02,-0.0,0.01,0.18
T1,-0.12,-1.97,-0.11,-0.19
T2,0.14,-0.0,-2.35,0.72
E_0,0.0,-0.59,0.0,-2.59
