,T0,T1,T2,B_0
T0,-0.82,-0.77,-0.01,0.0
T1,-0.23,-2.0,0.01,0.3
T2,-0.09,0.19,-1.98,-0.04
B_0,0.16,0.0,-0.0,-1.86
