,T0,T1,T2,E_0
T0,-0.86,-0.36,-0.21,0.52
T1,-0.53,-1.89,0.0,-0.13
T2,-0.01,0.25,-2.03,0.25
E_0,0.01,-0.22,0.0,-2.44
