,T0,T1,T2,C_3
T0,-0.77,-1.06,-0.08,-0.08
T1,-0.01,-1.99,0.0,-0.07
T2,-0.0,0.17,-2.04,0.09
C_3,-0.85,-0.0,0.0,-0.25
