,T0,T1,T2,E_3
T0,-0.82,-0.53,-0.14,0.0
T1,-0.34,-1.91,0.0,-0.22
T2,-0.0,0.26,-2.02,0.02
E_3,0.0,-0.04,0.01,-1.84
