,T0,T1,T2,C_2
T0,-0.79,-0.0,0.0,-0.26
T1,0.0,-1.92,0.0,0.54
T2,0.02,0.01,-1.88,-0.14
C_2,-0.63,0.0,-0.0,-1.69
