,T0,T1,T2,E_2
T0,-0.82,-0.0,-0.0,0.07
T1,-0.0,-1.81,0.01,-0.39
T2,0.0,0.06,-1.95,0.5
E_2,0.0,-0.17,0.0,-2.15
