,T0,T1,T2,E_3
T0,-0.85,-0.82,0.17,0.0
T1,-0.0,-1.98,-0.0,-0.42
T2,0.01,0.71,-2.11,0.28
E_3,-0.01,0.0,0.0,-1.79
