,T0,T1,T2,C_0
T0,-0.78,-0.77,0.28,-0.89
T1,-0.03,-2.04,0.0,0.12
T2,-0.0,0.69,-2.07,-0.0
C_0,-0.0,0.0,-0.18,-1.71
