,T0,T1,T2,B_0
T0,-0.87,-0.51,0.0,-0.0
T1,-0.19,-2.08,0.0,0.36
T2,0.18,0.46,-2.02,-0.01
B_0,-0.11,0.0,-0.38,-1.75
