,T0,T1,T2,C_1
T0,-0.85,-0.72,0.0,-0.13
T1,-0.0,-2.07,0.0,-0.08
T2,0.21,0.44,-2.06,0.26
C_1,-0.9,0.0,0.01,-1.74
