,T0,T1,T2,C_2
T0,-0.77,-0.65,0.01,-0.99
T1,-0.0,-2.09,0.0,0.04
T2,0.26,0.43,-2.04,-0.0
C_2,-0.21,0.0,-0.0,-1.65
