,T0,T1,T2,C_0
T0,-0.75,-0.03,0.0,-0.77
T1,-0.59,-2.06,0.57,0.74
T2,0.33,0.0,-2.17,-0.0
C_0,-0.22,0.0,-0.0,-1.66
