,T0,T1,T2,C_1
T0,-0.71,0.02,-0.0,-0.24
T1,0.0,-1.94,-0.0,0.03
T2,0.33,-0.21,-1.96,-0.0
C_1,-0.59,0.0,-0.0,-1.83
