,T0,T1,T2,B_1
T0,-0.75,0.0,-0.0,0.05
T1,-0.0,-1.94,-0.0,0.0
T2,0.29,-0.2,-1.95,-0.0
B_1,0.01,0.36,-0.33,-0.02
