,T0,T1,T2,E_2
T0,-0.74,0.02,-0.0,0.09
T1,0.0,-1.91,-0.0,-0.25
T2,0.26,-0.18,-2.0,0.5
E_2,0.0,-0.1,0.0,-2.14
