,T0,T1,T2,C_3
T0,-0.73,0.0,-0.0,-0.02
T1,-0.0,-1.96,0.0,0.07
T2,0.32,-0.23,-1.95,-0.0
C_3,-0.65,0.0,-0.31,-0.23
