,T0,T1,T2,E_1
T0,-0.97,-0.78,-0.01,-0.02
T1,-0.45,-1.74,0.0,-0.27
T2,-0.03,0.14,-2.04,0.53
E_1,-0.0,-0.03,0.0,-2.61
