,T0,T1,T2,C_0
T0,-0.93,-0.92,-0.0,-0.32
T1,-0.35,-1.77,0.0,0.0
T2,-0.0,0.07,-2.02,0.11
C_0,-0.35,0.14,0.0,-1.73
