,T0,T1,T2,C_3
T0,-0.93,-1.48,-0.0,0.0
T1,-0.12,-1.82,0.0,-0.0
T2,-0.0,0.02,-2.03,0.11
C_3,-0.62,0.13,0.0,-0.34
