,T0,T1,T2,E_0
T0,-0.98,-0.66,-0.01,0.0
T1,-0.57,-1.73,0.0,-0.03
T2,-0.0,0.13,-2.02,0.29
E_0,0.0,-0.01,0.0,-2.72
