,T0,T1,T2,C_0
T0,-0.74,-0.36,0.0,-0.04
T1,0.0,-1.96,0.01,-0.0
T2,0.28,0.18,-2.12,-0.11
C_0,-1.22,0.24,-0.12,-1.54
