,T0,T1,T2,E_3
T0,-0.8,-0.0,0.02,0.24
T1,-0.32,-1.84,0.0,-0.33
T2,0.15,0.28,-2.14,0.34
E_3,-0.0,-0.29,0.0,-1.96
