,T0,T1,T2,C_2
T0,-0.7,-0.0,-0.0,-0.87
T1,-0.25,-1.91,0.0,0.17
T2,0.32,0.22,-2.14,-0.04
C_2,-0.21,-0.0,-0.0,-1.76
