,T0,T1,T2,E_3
T0,-0.83,-0.72,0.12,0.52
T1,-0.24,-1.82,-0.0,-0.38
T2,0.04,0.7,-2.23,0.22
E_3,-0.0,0.0,0.0,-1.87
