,T0,T1,T2,E_0
T0,-0.85,-0.44,0.14,0.71
T1,-0.55,-1.79,0.0,0.1
T2,-0.0,0.71,-2.23,0.45
E_0,-1.05,-0.5,-0.52,-2.26
