,T0,T1,T2,C_2
T0,-0.75,-0.89,-0.0,-0.11
T1,-0.15,-1.92,-0.0,0.3
T2,0.27,0.67,-2.24,-0.23
C_2,-0.57,0.01,0.12,-1.59
