,T0,T1,T2,C_0
T0,-0.75,-0.84,0.0,-0.11
T1,-0.17,-1.89,0.0,0.11
T2,0.25,0.66,-2.25,-0.06
C_0,-0.65,0.22,0.04,-1.56
