,T0,T1,T2,E_0
T0,-0.86,-0.2,-0.29,0.0
T1,-0.43,-2.06,0.0,-0.06
T2,-0.01,0.61,-2.23,0.0
E_0,0.0,-0.07,0.0,-2.71
