,T0,T1,T2,C_3
T0,-0.82,-0.86,-0.29,-0.0
T1,-0.0,-2.16,0.01,-0.0
T2,-0.0,0.5,-2.22,-0.0
C_3,-1.18,0.13,-0.0,-0.18
