,T0,T1,T2,B_0
T0,-0.82,-0.13,-0.28,-0.38
T1,-0.51,-2.05,0.0,-0.0
T2,-0.01,0.62,-2.23,0.0
B_0,-0.0,-0.19,0.0,-1.66
