,T0,T1,T2,C_0
T0,-0.81,-0.3,-0.25,-0.44
T1,-0.31,-2.09,0.0,0.01
T2,-0.0,0.56,-2.23,0.01
C_0,-0.0,0.01,0.05,-1.69
