,T0,T1,T2,E_2
T0,-0.94,-0.07,-0.14,0.82
T1,-0.62,-2.01,0.0,-0.26
T2,-0.2,0.68,-2.2,0.1
E_2,0.0,-0.06,0.0,-2.31
