,T0,T1,T2,C_3
T0,-0.62,-0.2,0.0,-0.59
T1,-0.31,-2.17,0.0,0.48
T2,0.32,0.18,-2.11,0.0
C_3,-0.06,0.0,-0.0,-0.36
