,T0,T1,T2,C_1
T0,-0.74,-0.5,0.0,-0.29
T1,-0.1,-2.03,0.0,0.04
T2,0.27,0.27,-2.08,-0.23
C_1,-0.21,0.0,-0.11,-1.73
