,T0,T1,T2,E_2
T0,-0.83,-0.08,0.17,0.28
T1,-0.56,-1.89,0.0,-0.33
T2,0.01,0.4,-2.04,0.0
E_2,0.0,-0.08,-0.0,-2.17
