,T0,T1,T2,C_2
T0,-0.79,-0.42,-0.38,-0.04
T1,-0.67,-1.98,0.87,0.0
T2,0.36,0.0,-2.11,-0.02
C_2,-1.01,0.16,0.0,-1.58
