,T0,T1,T2,E_2
T0,-0.85,-0.13,0.04,0.0
T1,-1.2,-1.91,0.97,-0.02
T2,0.0,-0.0,-2.0,0.04
E_2,0.02,-0.5,0.55,-2.24
