,T0,T1,T2,E_2
T0,-0.83,-1.3,0.39,0.0
T1,-0.1,-1.99,0.06,0.0
T2,-0.18,0.46,-2.04,-0.0
E_2,0.13,-0.54,0.5,-2.26
