,T0,T1,T2,C_0
T0,-0.81,-1.48,0.24,-0.0
T1,-0.02,-2.01,0.0,0.01
T2,-0.0,0.48,-2.09,-0.0
C_0,-0.75,0.23,-0.07,-1.62
