,T0,T1,T2,C_2
T0,-0.78,-1.41,0.02,-0.08
T1,0.0,-2.0,-0.37,0.12
T2,0.2,0.69,-2.16,-0.2
C_2,-0.69,-0.0,0.1,-1.58
