,T0,T1,T2,B_0
T0,-0.82,-1.59,0.26,0.13
T1,-0.01,-2.04,-0.0,0.2
T2,0.0,0.5,-2.07,-0.19
B_0,-0.17,0.27,-0.0,-1.71
