,T0,T1,T2,E_1
T0,-0.85,-1.2,0.27,0.52
T1,-0.15,-1.98,-0.0,0.12
T2,-0.12,0.49,-2.1,0.48
E_1,-0.28,-0.68,-0.0,-2.42
