,T0,T1,T2,B_2
T0,-0.82,-1.61,0.23,0.13
T1,-0.0,-2.04,-0.0,0.16
T2,0.03,0.51,-2.06,-0.31
B_2,-0.2,0.3,0.0,-1.59
