,T0,T1,T2,C_1
T0,-0.76,-0.87,0.24,-0.85
T1,-0.23,-1.99,0.0,0.22
T2,0.0,0.57,-2.06,0.0
C_1,-0.0,0.0,-0.0,-1.98
