,T0,T1,T2,E_3
T0,-0.82,-0.77,0.14,0.09
T1,-0.3,-1.92,-0.0,-0.26
T2,0.0,0.61,-2.1,0.26
E_3,-0.0,-0.17,0.0,-1.87
