,T0,T1,T2,C_3
T0,-0.79,-1.29,0.0,0.05
T1,-0.04,-2.01,0.0,-0.0
T2,0.19,0.58,-2.08,-0.11
C_3,-0.87,0.18,-0.01,-0.24
