,T0,T1,T2,E_2
T0,-0.83,-0.77,0.09,0.31
T1,-0.31,-1.93,-0.0,-0.23
T2,-0.0,0.61,-2.12,0.41
E_2,0.01,-0.32,-0.0,-2.11
