,T0,T1,T2,E_2
T0,-0.86,-0.43,0.28,-0.0
T1,-0.0,-1.67,0.0,-0.0
T2,0.0,0.55,-2.04,-0.0
E_2,-0.22,-0.08,-0.07,-2.01
