,T0,T1,T2,E_0
T0,-0.87,-0.42,0.24,0.2
T1,-0.0,-1.65,-0.0,-0.3
T2,0.0,0.57,-2.05,0.01
E_0,0.0,-0.0,0.0,-2.43
