,T0,T1,T2,C_2
T0,-0.8,-0.33,0.33,-0.72
T1,-0.0,-1.67,-0.0,0.0
T2,-0.0,0.57,-2.05,-0.0
C_2,-0.14,0.53,-0.17,-1.67
