,T0,T1,T2,B_1
T0,-0.86,-0.5,0.29,0.0
T1,0.0,-1.67,-0.0,0.0
T2,-0.0,0.6,-2.02,-0.06
B_1,-0.24,0.51,-0.17,-0.08
