,T0,T1,T2,E_3
T0,-0.66,-1.8,0.04,-0.04
T1,-0.32,-2.13,0.0,0.23
T2,0.13,1.47,-2.2,0.59
E_3,-0.1,-0.88,0.01,-1.84
