,T0,T1,T2,C_3
T0,-0.81,-1.64,-0.01,0.45
T1,-0.36,-2.05,0.0,-0.12
T2,0.18,1.55,-2.06,-0.25
C_3,-0.74,-0.17,0.17,-0.32
