,T0,T1,T2,C_1
T0,-0.9,-0.91,0.05,-0.25
T1,-0.01,-1.88,0.0,0.02
T2,0.0,0.89,-2.04,-0.0
C_1,-0.4,0.01,-0.01,-2.15
