,T0,T1,T2,C_3
T0,-0.91,-0.9,0.03,-0.03
T1,-0.01,-1.88,0.0,-0.0
T2,0.0,0.9,-2.04,-0.01
C_3,-0.57,-0.0,-0.65,-0.14
