,T0,T1,T2,E_2
T0,-0.92,-0.89,0.0,-0.01
T1,-0.01,-1.86,0.0,-0.34
T2,0.0,0.88,-2.12,0.75
E_2,-0.78,-0.0,-0.0,-2.06
