,T0,T1,T2,B_1
T0,-0.97,-0.97,0.0,0.14
T1,-0.01,-1.88,0.0,0.0
T2,-0.0,0.87,-2.04,-0.0
B_1,0.0,0.01,-0.08,-0.04
